Year,Elevation
2012,121.8027
2012,121.7992
2012,121.7958
2012,121.7923
2012,121.7888
2012,121.7852
2012,121.7818
2012,121.7782
2012,121.7746
2012,121.7712
2012,121.7676
2012,121.7642
2013,121.7606
2013,121.7563
2013,121.7524
2013,121.7481
2013,121.7439
2013,121.7396
2013,121.7355
2013,121.7312
2013,121.7269
2013,121.7227
2013,121.7184
2013,121.7143
2014,121.7100
2014,121.7088
2014,121.7077
2014,121.7065
2014,121.7054
2014,121.7042
2014,121.7030
2014,121.7018
2014,121.7007
2014,121.6995
2014,121.6983
2014,121.6972
2015,121.6960
2015,121.6929
2015,121.6900
2015,121.6869
2015,121.6839
2015,121.6808
2015,121.6778
2015,121.6746
2015,121.6715
2015,121.6685
2015,121.6654
2015,121.6624
2016,121.6592
2016,121.6564
2016,121.6537
2016,121.6509
2016,121.6482
2016,121.6453
2016,121.6426
2016,121.6397
2016,121.6369
2016,121.6342
2016,121.6313
2016,121.6286
2017,121.6258
2017,121.6246
2017,121.6236
2017,121.6225
2017,121.6214
2017,121.6203
2017,121.6192
2017,121.6181
2017,121.6169
2017,121.6158
2017,121.6147
2017,121.6136
2018,121.6125
2018,121.6084
2018,121.6046
2018,121.6005
2018,121.5965
2018,121.5923
2018,121.5883
2018,121.5842
2018,121.5801
2018,121.5761
2018,121.5719
2018,121.5679
2019,121.5492
2019,121.5449
2019,121.5411
2019,121.5368
2019,121.5326
2019,121.5283
2019,121.5241
2019,121.5198
2019,121.5155
2019,121.5114
2019,121.5071
2019,121.5029
2020,121.4986
2020,121.4947
2020,121.4910
2020,121.4871
2020,121.4832
2020,121.4793
2020,121.4755
2020,121.4716
2020,121.4677
2020,121.4639
2020,121.4599
2020,121.4561
2021,121.4522
2021,121.4490
2021,121.4461
2021,121.4428
2021,121.4397
2021,121.4365
2021,121.4333
2021,121.4301
2021,121.4269
2021,121.4237
2021,121.4205
2021,121.4174
2022,121.4141
2022,121.4112
2022,121.4086
2022,121.4056
2022,121.4028
2022,121.3999
2022,121.3970
2022,121.3941
2022,121.3912
2022,121.3883
2022,121.3854
2022,121.3826
2023,121.3796
2023,121.3768
2023,121.3742
2023,121.3713
2023,121.3686
2023,121.3657
2023,121.3629
2023,121.3601
2023,121.3572
2023,121.3544
2023,121.3516
2023,121.3488
2024,121.3459
2024,121.3430
2024,121.3403
2024,121.3375
2024,121.3347
2024,121.3318
2024,121.3290
2024,121.3261
2024,121.3232
2024,121.3205
2024,121.3176
2024,121.3148
2025,121.3119
2025,121.3092
2025,121.3068
2025,121.3041
2025,121.3015
2025,121.2988
2025,121.2962
2025,121.2934
2025,121.2907
2025,121.2881
2025,121.2854
2025,121.2828
2026,121.2801
2026,121.2771
2026,121.2744
2026,121.2714
2026,121.2685
2026,121.2655
2026,121.2626
2026,121.2595
2026,121.2565
2026,121.2536
2026,121.2506
2026,121.2477
2027,121.2447
2027,121.2409
2027,121.2374
2027,121.2336
2027,121.2298
2027,121.2260
2027,121.2223
2027,121.2185
2027,121.2146
2027,121.2109
2027,121.2071
2027,121.2034
2028,121.1995
2028,121.1963
2028,121.1932
2028,121.1900
2028,121.1868
2028,121.1836
2028,121.1804
2028,121.1772
2028,121.1739
2028,121.1708
2028,121.1675
2028,121.1644
2029,121.1611
2029,121.1582
2029,121.1556
2029,121.1526
2029,121.1498
2029,121.1469
2029,121.1440
2029,121.1411
2029,121.1382
2029,121.1353
2029,121.1324
2029,121.1295
2030,121.1266
2030,121.1239
2030,121.1215
2030,121.1188
2030,121.1161
2030,121.1134
2030,121.1108
2030,121.1081
2030,121.1054
2030,121.1027
2030,121.1000
2030,121.0974
2031,121.0947
2031,121.0921
2031,121.0898
2031,121.0873
2031,121.0848
2031,121.0823
2031,121.0798
2031,121.0772
2031,121.0747
2031,121.0722
2031,121.0696
2031,121.0672
2032,121.0646
2032,121.0622
2032,121.0599
2032,121.0575
2032,121.0552
2032,121.0527
2032,121.0504
2032,121.0480
2032,121.0455
2032,121.0432
2032,121.0408
2032,121.0384
2033,121.0360
2033,121.0337
2033,121.0316
2033,121.0293
2033,121.0271
2033,121.0247
2033,121.0225
2033,121.0202
2033,121.0179
2033,121.0156
2033,121.0133
2033,121.0111
2034,121.0087
2034,121.0065
2034,121.0045
2034,121.0023
2034,121.0002
2034,120.9979
2034,120.9958
2034,120.9936
2034,120.9913
2034,120.9892
2034,120.9870
2034,120.9848
2035,120.9826
2035,120.9805
2035,120.9785
2035,120.9764
2035,120.9743
2035,120.9722
2035,120.9701
2035,120.9680
2035,120.9658
2035,120.9637
2035,120.9616
2035,120.9595
2036,120.9574
2036,120.9553
2036,120.9534
2036,120.9513
2036,120.9494
2036,120.9473
2036,120.9453
2036,120.9433
2036,120.9412
2036,120.9392
2036,120.9372
2036,120.9352
2037,120.9331
2037,120.9315
2037,120.9300
2037,120.9284
2037,120.9268
2037,120.9251
2037,120.9236
2037,120.9219
2037,120.9203
2037,120.9187
2037,120.9171
2037,120.9155
2038,120.9138
